algorithm,timestamp,python_version,numpy_version,scikit_learn_version,seed,grid_size,k_predict,dataset,s_norm,real_error,baseline_mean,baseline_std,baseline_median,baseline_ci_lower,baseline_ci_upper,ratio,gated,runtime_ms
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,114,20,20,6_white_noise,1.9584936739985872,1.0159122243728136,0.883436257262133,0.051570291879008356,0.8790955620828406,0.7838636611818992,0.9871353739320975,1.1499553205131496,0,214.53230000042822
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,1_ideal_coherent,0.8715446568789308,0.3264961423712438,0.5234189122005272,0.02565998214119003,0.5221281014420085,0.47473114890628365,0.5728620269716935,0.6237759751526895,0,220.58170000309474
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,2_phase_noise_0.8,2.2333007846396877,1.323760152210797,1.147166128659593,0.06355814395196543,1.1538024715027968,1.012146170170235,1.256908092462005,1.153939363392419,0,202.1723000034399
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,3_thermal_source,2.3434497207053195,1.2671307993782497,1.1607852066234434,0.0674251585390439,1.16824194617507,1.0292970260777774,1.274783467552598,1.0916152205834448,0,212.47560000119847
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.17050000315066427
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,5_pink_noise,0.9090796078632273,0.3607261931943429,0.33399295016818115,0.022351825802555274,0.3306658911551386,0.29227215045743016,0.3782085003244283,1.0800413392339578,0,203.11919999949168
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,10,6_white_noise,2.12139424128657,1.0545791781077,0.9665986759368351,0.06015674606510192,0.9564490766201805,0.8557047372963731,1.0890967676678787,1.0910207145541488,0,209.088999999949
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,1_ideal_coherent,0.8715446568789308,0.3763793372359239,0.5184199667116587,0.03197757355493053,0.5174801696122572,0.46185175693084923,0.5770433297124491,0.7260124250678471,0,206.75780000237864
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,2_phase_noise_0.8,2.2333007846396877,1.3118484005830515,1.1552789155844656,0.06862277619400897,1.15029479792653,1.0172224359359674,1.2769070178785384,1.1355252683023096,0,209.370200002013
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,3_thermal_source,2.3434497207053195,1.263575199409472,1.164550118551172,0.06422709718595301,1.1565395456576093,1.045217270396932,1.2789012844581877,1.0850329060817907,0,210.21159999872907
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.3073999978369102
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,5_pink_noise,0.9090796078632273,0.35964701319335796,0.32482099840561396,0.01930915582251347,0.3270038459549031,0.28982481279735406,0.3580552873079037,1.1072160203887302,0,199.79700000112643
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,15,6_white_noise,2.12139424128657,1.051157862353748,0.949399685873901,0.05206514769874555,0.9556293397831492,0.8349084017362867,1.0212323516475137,1.1071815990608644,0,200.15580000108457
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,1_ideal_coherent,0.8715446568789308,0.4377980558012792,0.5205327423913311,0.03153620080732101,0.5180704345775207,0.45844742297044483,0.5748748919980863,0.8410576706280413,0,197.14920000114944
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,2_phase_noise_0.8,2.2333007846396877,1.299855640922933,1.1396578732844294,0.06699835111108227,1.1380343094816545,1.0027852390746284,1.2461666138162084,1.140566543165119,0,196.84290000077453
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,3_thermal_source,2.3434497207053195,1.2323848638128538,1.1698180891954002,0.05781305154649155,1.1738868917783196,1.0685004996514755,1.2888021892796098,1.0534841914271362,0,207.75879999928293
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.3407000003790017
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,5_pink_noise,0.9090796078632273,0.35469036380751146,0.3232900832606537,0.02092987346343201,0.3210132293975294,0.28471948996545227,0.36180093899023036,1.097127261777285,0,200.9751999976288
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,115,20,20,6_white_noise,2.12139424128657,1.0377439853554735,0.947147583262727,0.046026767810466745,0.9504631011022034,0.8522539071932183,1.0366467547921265,1.0956518326116198,0,192.49739999941085
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,1_ideal_coherent,0.8715446568789308,0.3264961423712438,0.5206288246653338,0.024338812936094023,0.520581369238175,0.4713383285603039,0.5633289138064219,0.6271188357293112,0,187.60509999992792
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,2_phase_noise_0.8,2.55603719349231,1.4734498755745513,1.2917148750793752,0.07624855405356148,1.2826566482095099,1.159011980080815,1.4601062388789297,1.1406928138719534,0,200.7456000028469
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,3_thermal_source,2.5720412556573917,1.4869906435928315,1.3372371395656972,0.0689084180422846,1.3369503030106167,1.1823714467469935,1.4775130216919237,1.1119872456397455,0,188.38289999985136
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.16320000213454477
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,5_pink_noise,0.851545592952047,0.3104520172764281,0.3071292510317371,0.01788317674665873,0.30767312638371636,0.27645737894148453,0.3357871716192586,1.01081878796477,0,201.46209999802522
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,10,6_white_noise,2.1159376076975867,1.1453395768032828,1.0152180266984256,0.05922584104597636,1.0200360111463502,0.9189988937673111,1.1140104336729826,1.1281710397992275,0,185.29560000024503
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,1_ideal_coherent,0.8715446568789308,0.3763793372359239,0.5166293492807579,0.027753050734006097,0.5159700736151959,0.46215641820311826,0.5615973740531182,0.7285287561767687,0,199.5810000007623
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,2_phase_noise_0.8,2.55603719349231,1.4716274841893324,1.3048894939497573,0.06438432739885332,1.2945468624760743,1.184816072843605,1.441573720483254,1.1277793951232433,0,191.82919999730075
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,3_thermal_source,2.5720412556573917,1.4784580732627917,1.3126204481461128,0.06361916738532118,1.31170182970535,1.1938112789787625,1.443660046878197,1.1263408819746032,0,206.09699999840814
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.20989999757148325
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,5_pink_noise,0.851545592952047,0.3149274540434125,0.2978368314113651,0.017690185560534425,0.2982494705113527,0.2635227782688706,0.33036973590641333,1.057382502194439,0,192.65789999917615
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,15,6_white_noise,2.1159376076975867,1.1290670426302627,0.9979751106415633,0.05784544384211349,1.0009594074747754,0.8947073130023274,1.1051143767863973,1.13135791723746,0,203.03150000108872
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,1_ideal_coherent,0.8715446568789308,0.4377980558012792,0.5228233410708204,0.028946020287072036,0.5230944914699408,0.4623117026482477,0.5736693305980064,0.8373728206254206,0,194.79489999866928
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,2_phase_noise_0.8,2.55603719349231,1.4213237680673996,1.2932938251795292,0.06636582372291838,1.291477253757214,1.16340891355385,1.4293307621969602,1.098995247943829,0,207.23670000006678
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,3_thermal_source,2.5720412556573917,1.4675721868022031,1.3442404779704562,0.0674512855758695,1.3466425351634959,1.210180087432642,1.489133882650051,1.0917482480649252,0,220.45369999977993
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.16379999942728318
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,5_pink_noise,0.851545592952047,0.3108021758101659,0.29771603985138306,0.016708557349849662,0.29709952186942556,0.2640960917411869,0.3303521619423393,1.0439550921250844,0,201.9469000006211
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,116,20,20,6_white_noise,2.1159376076975867,1.1257934740649964,1.0035719171650586,0.05641253144905809,1.0048199366808155,0.8923986431814875,1.1242622246729785,1.1217865454477798,0,212.68099999724654
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,1_ideal_coherent,0.8715446568789308,0.3264961423712438,0.5222012624842739,0.03086400976603684,0.5216881407549776,0.46539925632051177,0.5778843459153402,0.625230473051712,0,195.11749999946915
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,2_phase_noise_0.8,2.2887553491708443,1.3760347816988343,1.1993798586857571,0.06810357178560118,1.1976086843568319,1.0897897001243875,1.3495813946449584,1.147288552274548,0,197.43480000033742
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,3_thermal_source,2.366172295166068,1.4118588361854516,1.248775856465705,0.05964937974802815,1.2450956613218787,1.1205534145585434,1.3530046464328038,1.1305942766873356,0,196.08700000026147
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.3851000001304783
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,5_pink_noise,0.778384324852328,0.2982974147006704,0.29315723326489307,0.021341219607903354,0.2922780838259976,0.2527007147598001,0.33351802338738595,1.017533872108599,0,188.2091000006767
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,10,6_white_noise,2.123479211132628,1.1547138604885192,0.9948799943551795,0.04654960932229791,0.9968841387903817,0.9057720055970668,1.0856254160970134,1.1606564279513272,0,199.08229999782634
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,1_ideal_coherent,0.8715446568789308,0.3763793372359239,0.5131145525112603,0.028705266559090222,0.5110142931105979,0.4557442248987322,0.5683828144695146,0.7335191243239283,0,204.1069000006246
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,2_phase_noise_0.8,2.2887553491708443,1.360138802724298,1.206017103298497,0.06258878005579019,1.2066571006560345,1.0818158315275175,1.3082276354832214,1.1277939583147478,0,209.01909999884083
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,3_thermal_source,2.366172295166068,1.358827096800857,1.2559570611922042,0.060945379698815715,1.2538185111496607,1.1292564324935537,1.3800985325995614,1.0819056946986743,0,212.43289999983972
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.1664000010350719
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,5_pink_noise,0.778384324852328,0.2827039957674049,0.2903127853459073,0.019210016573174175,0.2899507349700998,0.25968812543383907,0.3307345835967344,0.9737910627345036,0,197.33439999981783
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,15,6_white_noise,2.123479211132628,1.128581861700206,0.9957750652296558,0.054643542314151146,0.9986462798936333,0.8808300821072785,1.0977110485511015,1.1333702771919891,0,209.79110000189394
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,1_ideal_coherent,0.8715446568789308,0.4377980558012792,0.5163841754582604,0.029918609884228266,0.5149358998197502,0.46368160448703766,0.5723623575789011,0.8478146244755841,0,203.31140000052983
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,2_phase_noise_0.8,2.2887553491708443,1.3377013695289741,1.2011759258839578,0.0531361908284375,1.1996841453078868,1.0979324827413997,1.3045672468650897,1.1136598234305652,0,199.57609999983106
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,3_thermal_source,2.366172295166068,1.3605129334663046,1.2422095316106603,0.06862137763136963,1.2486542821202593,1.1080666603614546,1.3607818114598436,1.0952362696028028,0,190.51609999951324
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.34700000105658546
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,5_pink_noise,0.778384324852328,0.2791777269021427,0.2804472287072058,0.017754966174651537,0.28112889388292206,0.2511369344193608,0.31160772093354544,0.9954732952401948,0,259.7146999978577
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,117,20,20,6_white_noise,2.123479211132628,1.0894863941109572,0.9881152985196516,0.052054682114326026,0.9908770875231793,0.8849221548431433,1.0895935392950964,1.102590351291165,0,289.9914000008721
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,1_ideal_coherent,0.8715446568789308,0.3264961423712438,0.51856235904826,0.030162047420270146,0.5216882480616816,0.4618372796355789,0.570580419492913,0.6296178977789216,0,196.12950000009732
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,2_phase_noise_0.8,2.3507424938136543,1.3770180654049968,1.2441950400318371,0.05793626325551226,1.2465580520767494,1.1215534343553923,1.355020706366667,1.1067541833069523,0,205.1991000007547
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,3_thermal_source,2.510068921595256,1.4795943598226549,1.2538746337957076,0.07389521441628852,1.2581180295696788,1.0975873236943874,1.3856485068108466,1.1800177784469987,0,209.57770000313758
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.2789000027405564
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,5_pink_noise,0.7343347956283438,0.27915872087999305,0.2711390994568829,0.016507840042446553,0.27203834039445507,0.24015331436265933,0.30369713574993157,1.0295775173671897,0,186.3363999982539
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,10,6_white_noise,2.218209674377033,1.1487060856417648,1.0174298546161937,0.06279198092682442,1.0263889869926033,0.9031639300100841,1.1209089726988832,1.1290273038774674,0,202.4292999994941
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,1_ideal_coherent,0.8715446568789308,0.3763793372359239,0.5150522089524114,0.02786907078898291,0.5145026493425396,0.4658840479859477,0.5685363119276721,0.7307595826090316,0,301.8243000005896
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,2_phase_noise_0.8,2.3507424938136543,1.3572844290679962,1.2313663666970154,0.06846182371448337,1.237734747063918,1.086915505175646,1.3595499925545036,1.1022588124676005,0,202.54249999925378
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,3_thermal_source,2.510068921595256,1.410488456124741,1.256763616101026,0.07404109869470167,1.259545034172496,1.1319680003400794,1.3919368622169657,1.1223180223028972,0,195.00909999987925
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.2739000010478776
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,5_pink_noise,0.7343347956283438,0.278711073814764,0.2713015895248183,0.017396505245773054,0.2686220368528177,0.2422814756166096,0.301893132286928,1.0273108768102808,0,204.7482999987551
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,15,6_white_noise,2.218209674377033,1.1464827304899936,1.0086646092050457,0.05817402579451276,1.0059634131561124,0.901351456188832,1.116798558084825,1.1366342389999842,0,209.8139000008814
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,1_ideal_coherent,0.8715446568789308,0.4377980558012792,0.5192769953791772,0.028359455527728186,0.5171914175598465,0.468022222174614,0.5738930855798947,0.8430915671155393,0,202.39819999915198
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,2_phase_noise_0.8,2.3507424938136543,1.34609857943166,1.236295980042115,0.06420230229265235,1.2343681138976157,1.133039931060661,1.3669853501666507,1.088815786156487,0,218.84750000026543
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,3_thermal_source,2.510068921595256,1.432238517525853,1.274050367503089,0.061224936877637894,1.2772809447926228,1.1723918335803813,1.3972880819309965,1.1241616140598778,0,208.19269999992684
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.23549999968963675
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,5_pink_noise,0.7343347956283438,0.2745658382411911,0.2688235273283059,0.01775193541920765,0.26797076717574797,0.24130774027948607,0.3008777015492167,1.0213608941522156,0,210.646599996835
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,118,20,20,6_white_noise,2.218209674377033,1.12878841014409,1.0074074565485036,0.0610180394380081,1.011381848805791,0.8988823167966155,1.1216847092416462,1.1204884407064564,0,207.794300000387
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,1_ideal_coherent,0.8715446568789308,0.3264961423712438,0.5173010799840968,0.024958664417254615,0.5189141915843432,0.46607420951932077,0.5614954552469822,0.6311530267465925,0,201.54189999811933
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,2_phase_noise_0.8,2.4741432688372815,1.5415448058512955,1.2713437376746528,0.0717432715289763,1.2696269704605152,1.1506083272011922,1.4132257084322186,1.212531874873473,0,200.74400000157766
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,3_thermal_source,2.4798068844599888,1.424347436617126,1.2867191121809265,0.07812873606501211,1.2980187486348984,1.144593040384837,1.419505528580886,1.1069606591938517,0,201.55870000235154
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.32640000063111074
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,5_pink_noise,0.7945459691377886,0.3274156702760359,0.30667505758515134,0.020790903867654545,0.30500313186410466,0.26995561903515924,0.34452150093679046,1.0676305822005943,0,202.8104999990319
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,10,6_white_noise,2.1987583201528165,1.1603267606651864,1.0110986418663739,0.057082089442448025,1.011290578056029,0.9087053910420062,1.1271690745376606,1.1475900694746797,0,192.63090000094962
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,15,1_ideal_coherent,0.8715446568789308,0.3763793372359239,0.5149160691444474,0.02874461659812783,0.515218667392616,0.45221418569251043,0.5646058561067554,0.7309527897649271,0,186.9512000012037
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,15,2_phase_noise_0.8,2.4741432688372815,1.5057616531674036,1.259235235086767,0.06281792332963315,1.2546738697418096,1.1516220405168656,1.3826103867054882,1.1957747140578145,0,206.30380000147852
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,15,3_thermal_source,2.4798068844599888,1.4024165825632506,1.251567035467937,0.07149259109821006,1.2662022285587393,1.1199112369001194,1.3836397667290585,1.1205285396789906,0,214.55739999873913
TRACEBIND-W11-C1,2026-07-16T14:33:20.460328,3.14.4,2.5.1,1.9.0,119,20,15,4_pure_gaussian,0.1052717434557998,,,,,,,,1,0.2024000023084227
